@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric

@data
2279,'2024/05/30 14:54:39:309',16,0,0,11.027362,6.563253,9.417494,6.969896,15.778976,16.415697,6.064215,7.388126,11.358474,14.18157,4.092225,10.303206,23.293591,16.555737,37.420723,39.223064,48.352684,39.036793,36.962296,38.654331,50.893795,46.003277,30.220173,0,?,?,0,0,0
2280,'2024/05/30 14:54:39:343',16,0,0,12.710418,7.886434,7.783326,2.164272,4.892324,25.310177,20.602285,6.891967,6.366728,8.846799,6.725935,21.876768,23.670069,14.673988,30.703688,24.760635,34.324631,51.807941,38.921864,34.755177,35.09148,25.838449,22.404631,0,?,?,0,0,0
2281,'2024/05/30 14:54:39:376',16,0,0,7.147385,4.0671,8.950116,11.946621,18.544571,19.986916,11.686266,22.66189,15.571329,8.604321,6.365281,13.665628,18.888138,30.236124,39.040791,39.315292,77.484016,46.865936,37.735619,35.528797,45.173115,42.721886,33.238461,0,?,?,0,0,0
2282,'2024/05/30 14:54:39:410',16,0,0,13.09052,10.95026,11.985477,13.549621,17.457767,28.050491,14.024158,5.351338,15.609267,17.695889,17.820618,28.410221,29.73975,23.350857,39.792011,28.086443,59.428356,73.009758,39.764908,40.139885,26.796507,31.040649,26.287378,0,?,?,0,0,0
2283,'2024/05/30 14:54:39:443',16,0,0,8.282758,8.877584,10.757181,10.467962,16.25485,12.051893,8.507807,6.86515,6.927911,11.999331,12.012289,30.852615,50.117329,26.718916,18.995775,29.450085,44.5648,53.518475,40.344448,57.263569,38.606327,41.22448,53.423874,0,?,?,0,0,0
2284,'2024/05/30 14:54:39:476',16,0,0,17.384943,7.944598,7.329703,3.587405,22.511021,31.067638,17.154106,10.920203,24.937157,5.37085,5.433735,28.699696,56.798084,60.86945,76.468109,55.653534,50.34428,68.560051,65.599503,46.885159,49.346375,39.004536,43.067806,0,?,?,0,0,0
2285,'2024/05/30 14:54:39:510',16,0,0,11.504699,4.840199,5.369484,12.362561,10.885386,25.963612,24.292107,13.06413,20.021925,21.459742,9.923168,35.102592,52.456215,44.02293,48.72728,44.31358,52.357735,57.393093,62.326298,66.476738,42.670143,34.572708,52.036869,0,?,?,0,0,0
2286,'2024/05/30 14:54:39:543',16,0,0,15.750382,13.535384,7.704265,9.875412,13.50816,29.129158,29.376152,13.794068,6.461404,10.514378,7.723645,15.442616,24.515446,23.677036,43.599293,74.247421,88.410202,107.115761,119.92363,54.979042,67.21505,58.916039,68.071777,0,?,?,0,0,0
2287,'2024/05/30 14:54:39:576',16,0,0,13.973891,12.046018,9.036283,11.981342,15.938995,18.620295,7.18654,16.611137,14.158695,14.218495,10.556465,22.400263,20.998547,29.143135,52.258789,46.945827,43.850876,47.746223,47.909321,31.334148,45.055412,45.830353,59.092743,0,?,?,0,0,0
2288,'2024/05/30 14:54:39:609',16,0,0,11.836676,15.315924,9.050666,5.242143,14.070049,27.532028,17.517815,8.67709,9.756299,11.892231,12.291327,17.338757,23.09396,22.151552,27.10762,37.63158,40.771374,55.861614,57.283386,51.069389,35.871334,29.287447,26.325388,0,?,?,0,0,0
2289,'2024/05/30 14:54:39:642',16,0,0,8.26209,3.05133,2.277554,2.937214,6.702163,19.572292,4.197853,6.28045,8.332766,10.821463,8.861505,14.410752,13.415781,18.438696,26.184258,44.561985,30.501583,38.776234,36.469212,27.362883,26.502699,32.80632,28.753065,0,?,?,0,0,0
2290,'2024/05/30 14:54:39:676',16,0,0,7.801383,6.286872,4.682207,5.027436,4.473534,5.892937,4.816733,3.294439,6.207524,7.192442,6.740722,5.154286,8.550412,7.36653,31.754469,35.765862,27.468578,25.498878,23.907053,25.579035,22.485292,20.56352,17.489147,0,?,?,0,0,0
2291,'2024/05/30 14:54:39:709',16,0,0,16.324743,9.128464,4.506585,3.126739,9.37103,11.319856,3.631807,3.380767,8.086901,7.216435,5.217896,8.513894,12.130354,23.166351,17.681519,15.961731,19.341864,22.36771,19.569559,20.765215,17.667852,13.285738,15.632656,0,?,?,0,0,0
2292,'2024/05/30 14:54:39:741',16,0,0,3.507876,1.690507,3.909912,2.628201,5.154028,6.05344,4.652732,1.643159,2.931389,2.639175,1.975962,6.637709,8.518954,8.918869,16.662395,24.156881,17.702917,15.094986,11.782894,14.309745,13.528286,8.423732,9.850772,0,?,?,0,0,0
2293,'2024/05/30 14:54:39:775',16,0,0,10.988263,4.567193,2.223731,3.23315,2.015695,3.697802,2.097456,2.829115,2.711124,3.935875,4.009919,2.30669,5.444298,4.305552,11.876542,12.80056,9.046577,10.409046,8.283874,10.182397,13.967927,8.452414,7.518013,0,?,?,0,0,0
2294,'2024/05/30 14:54:39:808',16,0,0,1.464071,1.021377,3.326613,3.299024,2.397904,5.570138,2.02392,2.660587,2.11795,2.829247,2.989471,5.190696,4.21202,3.686332,10.463203,11.564745,9.510911,12.718673,7.937876,22.330776,9.60652,6.914877,4.097619,0,?,?,0,0,0
2295,'2024/05/30 14:54:39:842',16,0,0,5.855469,3.175426,6.441782,5.064749,5.35347,3.801723,1.505527,1.229171,1.069158,4.308473,3.353469,1.804041,2.41826,4.698742,4.935865,5.804946,6.090575,9.132977,10.372081,17.883316,7.558975,4.640074,4.934468,0,?,?,0,0,0
2296,'2024/05/30 14:54:39:875',16,0,0,11.679908,7.743216,3.3046,3.888374,5.521297,3.192741,1.003312,1.929785,1.227208,1.86053,3.848747,2.642983,3.910827,5.309669,5.852083,5.957094,5.65935,4.896921,7.419964,12.459387,6.934807,7.160587,6.400172,0,?,?,0,0,0
2297,'2024/05/30 14:54:39:908',16,0,0,13.065646,1.818769,2.271654,3.362136,3.253255,1.09123,1.694855,1.931275,1.506176,1.237873,0.96545,2.148396,2.137593,4.243112,7.285899,6.864258,6.837185,5.699871,6.61901,12.842898,7.663621,5.091146,3.639188,0,?,?,0,0,0
2298,'2024/05/30 14:54:39:941',16,0,0,15.543435,7.829369,1.318195,3.117917,5.209316,4.316166,1.048134,3.682468,2.667913,2.286872,2.234149,4.479769,3.876824,1.77893,5.449302,5.217295,3.069192,3.934654,4.53129,11.235195,6.313364,4.97328,2.884467,0,?,?,0,0,0
2299,'2024/05/30 14:54:39:975',16,0,0,15.828023,7.732663,5.679463,4.729791,2.837936,3.048897,1.548916,1.42739,3.596295,3.35053,1.754087,1.91711,3.308237,3.207661,3.759862,3.798973,5.647341,7.085917,5.243627,11.9258,4.96454,3.65225,3.829339,0,?,?,0,0,0
2300,'2024/05/30 14:54:40:008',16,0,0,9.883399,8.719211,3.870131,3.243122,2.191828,3.824728,1.476003,1.275427,2.144489,2.191213,2.003113,2.501223,4.596055,3.095953,4.928452,3.62147,4.394988,3.874901,5.3772,7.929147,3.549911,3.882274,4.371276,0,?,?,0,0,0
2301,'2024/05/30 14:54:40:041',16,0,0,6.934214,2.221757,2.588249,2.957908,2.09848,3.327905,1.627301,0.836981,2.259187,1.565939,2.301468,3.596002,2.964221,2.642366,2.374872,4.150026,5.368661,2.561593,3.979975,9.007666,4.186055,2.568272,2.761493,0,?,?,0,0,0
2302,'2024/05/30 14:54:40:074',16,0,0,13.127353,7.352422,3.989194,2.901238,3.038543,2.542892,1.086455,1.926835,2.377118,3.094846,2.217681,3.740998,2.787707,2.347794,4.274448,4.133228,2.632894,2.581939,3.39232,3.441022,2.509786,2.974511,2.551304,0,?,?,0,0,0
2303,'2024/05/30 14:54:40:108',16,0,0,7.110263,5.546403,2.478692,3.191445,4.517258,1.905322,1.872677,1.346139,3.765174,3.067148,2.260854,2.01359,2.303111,4.897027,3.217946,2.710266,3.84369,3.84672,3.765766,3.134331,3.451614,2.995773,2.705655,0,?,?,0,0,0
2304,'2024/05/30 14:54:40:142',16,0,0,4.493689,4.598474,1.802281,2.433066,1.762113,3.409926,1.22832,0.987253,2.87907,1.863109,1.777404,3.386694,3.134982,1.547902,3.859678,4.024428,2.809017,3.160964,2.811394,2.391004,2.021005,2.059341,1.720854,0,?,?,0,0,0
2305,'2024/05/30 14:54:40:174',16,0,0,13.183718,7.422123,2.822181,2.173372,1.06583,1.962698,1.92294,1.97232,2.220923,1.586893,3.265676,3.875976,2.21864,3.321005,3.788033,3.092849,3.488887,2.608793,1.743169,1.938057,1.700993,2.581377,1.555945,0,?,?,0,0,0
2306,'2024/05/30 14:54:40:208',16,0,0,7.971653,5.115429,3.716919,3.065157,1.150547,0.524023,0.26402,0.785883,1.495468,0.826702,1.277923,4.15236,2.960726,3.546326,2.531881,4.126897,5.763643,4.222916,2.900156,3.096876,2.052775,3.130044,1.737589,0,?,?,0,0,0
2307,'2024/05/30 14:54:40:242',16,0,0,10.789273,5.288142,3.683321,4.261315,4.715534,2.387124,0.982686,1.244437,1.113868,2.475275,2.784676,1.977451,1.632467,1.999713,2.873566,4.150045,3.205221,2.618776,3.046292,1.797087,1.910919,2.738537,1.460336,0,?,?,0,0,0
2308,'2024/05/30 14:54:40:274',16,0,0,12.936961,7.773575,4.538855,1.942372,0.878096,1.473638,1.058445,1.728587,2.804687,2.851489,2.028674,4.099983,2.41029,2.651352,3.579641,3.009932,2.7818,3.540612,2.101027,2.441578,2.302097,2.152903,1.895071,0,?,?,0,0,0
2309,'2024/05/30 14:54:40:308',16,0,0,8.664205,4.022662,3.782168,3.515218,3.341971,3.336298,1.83314,0.677365,1.467716,2.239197,1.502892,3.047276,4.867917,5.626715,4.58568,2.154226,3.109214,4.558016,2.478357,1.324302,1.346843,1.490892,1.439912,0,?,?,0,0,0
2310,'2024/05/30 14:54:40:341',16,0,0,11.778842,4.303632,2.043329,2.965455,1.351896,1.795744,1.082556,0.891189,2.279155,3.386658,1.64865,4.421844,3.667142,2.188097,4.036015,5.365583,5.829003,5.634354,2.690128,1.684797,2.33001,1.721381,1.395376,0,?,?,0,0,0
2311,'2024/05/30 14:54:40:374',16,0,0,5.618762,3.503293,1.378211,2.249842,1.827323,1.745959,1.398862,1.494326,1.832681,1.973418,1.593676,2.139135,2.809118,1.721702,2.6593,4.077455,4.771869,3.297215,2.794679,2.119905,2.593338,1.600429,1.341852,0,?,?,0,0,0
2312,'2024/05/30 14:54:40:407',16,0,0,13.247252,6.272337,3.744517,3.192617,1.873519,2.867888,2.528608,0.690126,2.019549,1.556225,1.665291,3.291071,3.067966,3.78342,3.861069,4.138219,5.071725,3.499944,1.903109,2.565471,2.226594,2.638011,1.860962,0,?,?,0,0,0
2313,'2024/05/30 14:54:40:442',16,0,0,1.178555,5.130783,2.212649,0.78874,2.252539,4.74285,2.680296,1.793017,2.564121,1.640473,2.098094,2.801755,1.927607,4.519243,3.380174,3.454476,3.518802,3.812882,2.482266,1.720101,1.374237,1.986677,1.728556,0,?,?,0,0,0
2314,'2024/05/30 14:54:40:475',16,0,0,7.826668,5.529447,3.069392,3.257612,1.946358,3.974151,2.845754,0.59342,0.625547,0.9805,0.930357,1.945101,3.651448,4.098684,2.290854,3.160024,3.091012,2.906265,2.59268,1.973167,2.252464,1.437016,1.570169,0,?,?,0,0,0
2315,'2024/05/30 14:54:40:508',16,0,0,13.036572,3.449389,1.43285,1.978418,2.655517,2.901154,2.084619,0.993774,2.244708,2.225443,2.012404,5.063215,3.403473,2.429612,4.804466,4.173135,4.392892,3.636939,2.205583,3.026929,2.768956,1.820571,1.515651,0,?,?,0,0,0
2316,'2024/05/30 14:54:40:541',16,0,0,8.116918,4.063336,1.646047,1.763379,2.403826,3.493218,2.08872,3.140653,3.587122,2.226844,1.466572,3.879909,3.141634,1.856078,2.534723,3.744596,5.110538,3.332499,1.073606,1.723369,2.253902,1.668693,1.866323,0,?,?,0,0,0
2317,'2024/05/30 14:54:40:574',16,0,0,11.066131,5.601757,2.412748,2.795388,1.508551,1.532844,0.765495,0.520736,2.194227,2.839104,1.465253,1.954385,2.632646,3.618137,2.356565,2.093149,4.797648,2.467887,2.269412,1.838425,1.271026,1.305922,1.80172,0,?,?,0,0,0
2318,'2024/05/30 14:54:40:608',16,0,0,11.546269,10.429789,7.65754,5.429118,4.962336,15.481171,8.445795,12.034907,8.36369,5.696072,6.939638,7.062532,5.240399,3.478102,3.565487,2.075069,2.897961,3.237817,2.971194,1.823643,2.638969,3.968043,4.66589,0,?,?,0,0,0
2319,'2024/05/30 14:54:40:641',16,0,0,9.210936,5.036391,6.010193,4.616994,4.398518,4.03709,2.181202,6.267447,4.033937,3.593756,3.356101,3.897947,2.165409,1.191539,3.779502,6.034772,3.178102,2.061146,2.099679,3.223996,2.009515,1.472479,1.620427,0,?,?,0,0,0
2320,'2024/05/30 14:54:40:674',16,0,0,13.289229,7.86913,5.111824,4.117023,2.601679,3.623024,1.725309,0.220753,1.499056,2.528206,3.34925,4.210614,3.226439,2.644966,3.518285,3.362698,3.296613,4.501678,2.658276,2.426536,2.58797,1.886716,1.293725,0,?,?,0,0,0
2321,'2024/05/30 14:54:40:708',16,0,0,10.671262,3.551127,8.466462,8.697259,2.263233,1.308547,2.858629,1.616592,3.027341,1.309115,1.504599,3.872897,2.908325,2.848422,4.434099,4.006298,5.994358,3.866883,1.70047,1.089871,1.591151,1.688298,2.084913,0,?,?,0,0,0
2322,'2024/05/30 14:54:40:741',16,0,0,12.961566,6.002407,1.568229,0.465066,2.665028,3.643271,1.392512,2.4582,2.482519,1.221674,2.735328,3.725896,2.42608,2.932917,2.287119,2.456658,4.877563,2.9665,2.168844,2.475524,2.47427,2.625785,2.222499,0,?,?,0,0,0
2323,'2024/05/30 14:54:40:774',16,0,0,7.963936,5.987521,6.529144,6.653904,2.999036,1.512592,2.112632,1.769117,1.729234,1.895542,2.598464,1.935777,3.378035,5.043782,2.536343,2.835616,4.435335,3.009327,2.22937,2.064751,1.730235,2.075212,1.736022,0,?,?,0,0,0
2324,'2024/05/30 14:54:40:809',16,0,0,14.205338,6.125931,2.83884,1.113033,1.941659,1.234306,1.396431,2.620637,1.60613,1.430393,2.678032,5.176853,4.674308,4.374356,3.282709,3.313313,3.841741,3.916772,1.992974,1.458295,1.666894,1.840324,1.462582,0,?,?,0,0,0
2325,'2024/05/30 14:54:40:840',16,0,0,4.810273,4.85497,3.517992,2.217245,2.603814,2.542953,1.31188,1.876652,3.845255,2.985273,2.450082,2.739909,2.887751,4.187188,3.68539,3.850984,3.628003,3.905934,2.038389,2.475986,1.932902,1.781054,1.315584,0,?,?,0,0,0
2326,'2024/05/30 14:54:40:875',16,0,0,12.421811,6.952001,4.342824,4.563478,2.573806,2.857133,0.804221,1.493206,3.376076,2.78648,2.861475,2.204336,5.515188,7.151443,2.199705,1.622749,2.97029,2.587032,2.45869,2.518077,2.515282,1.942115,1.327127,0,?,?,0,0,0
2327,'2024/05/30 14:54:40:908',16,0,0,12.298099,6.701258,2.842486,3.120768,2.637929,1.811208,1.182819,1.594619,1.645213,1.213977,1.54458,2.410295,3.452354,2.50674,2.59604,2.20189,3.521708,2.97582,2.5342,2.060192,2.285873,2.409384,2.0239,0,?,?,0,0,0
2328,'2024/05/30 14:54:40:941',16,0,0,9.801723,3.932358,2.406918,1.429066,1.745368,2.084268,1.390856,1.034631,2.132939,4.066638,2.158606,2.756924,4.625126,2.630263,2.280482,2.019747,2.610249,2.466914,2.35001,2.462221,1.93243,1.879917,1.072097,0,?,?,0,0,0
2329,'2024/05/30 14:54:40:973',16,0,0,9.986854,5.86732,2.302894,2.603748,2.048097,2.710226,0.394336,1.127884,3.954292,2.73099,1.335857,2.363306,2.935637,1.137946,2.66486,4.162519,2.669249,1.818583,2.325451,2.15587,2.390513,1.994191,2.136115,0,?,?,0,0,0
2330,'2024/05/30 14:54:41:008',16,0,0,17.743071,6.277463,2.96468,3.336833,3.203709,3.169055,0.597786,1.264786,4.085644,2.071741,2.763045,2.666918,2.100683,3.097028,5.169037,4.167391,3.479051,4.179027,2.046415,1.489589,1.266272,1.211457,1.282418,0,?,?,0,0,0
2331,'2024/05/30 14:54:41:041',16,0,0,12.15331,5.981385,3.894021,2.76882,1.381053,2.063348,1.474808,0.979929,1.6998,1.237456,1.895488,3.445124,2.950812,2.781724,3.218513,3.868915,3.742105,4.044828,2.33652,2.452115,2.037979,2.261692,1.607814,0,?,?,0,0,0
2332,'2024/05/30 14:54:41:074',16,0,0,7.838585,2.312814,2.143307,1.997115,1.273347,0.991116,0.997804,1.328597,1.652418,2.894841,1.821586,3.308934,2.729835,3.404305,5.097875,3.332255,4.758614,4.618421,3.464608,1.364416,1.722456,2.323516,1.344573,0,?,?,0,0,0
2333,'2024/05/30 14:54:41:108',16,0,0,11.755134,2.880187,4.939242,5.210394,4.345431,10.164844,5.414298,6.702863,7.944221,6.096463,5.516854,5.165375,3.481731,3.851016,4.841398,3.589134,4.053094,3.999692,2.264522,2.128127,1.295299,1.38866,2.095871,0,?,?,0,0,0
2334,'2024/05/30 14:54:41:141',16,0,0,10.642256,7.200437,3.906507,1.253663,5.598893,3.408079,2.422702,2.290341,1.25405,3.013192,2.96579,3.013972,3.622277,3.849327,4.129651,3.992226,4.164462,3.448776,2.990207,2.289765,1.811395,2.099083,1.320817,0,?,?,0,0,0
2335,'2024/05/30 14:54:41:175',16,0,0,9.039235,6.125047,4.586699,4.989737,1.651151,1.602842,1.289066,1.199212,4.652477,3.112527,2.294059,4.05682,3.383892,5.183835,4.182557,4.356695,6.797412,4.215263,2.547458,1.135217,1.514538,1.821706,1.673193,0,?,?,0,0,0
2336,'2024/05/30 14:54:41:208',16,0,0,15.540625,6.080095,2.402529,0.884365,1.070681,3.112745,1.443076,2.096745,3.531512,2.285331,2.352826,3.982582,4.960924,4.305004,3.565648,3.547596,3.677793,3.442984,3.621361,2.267236,1.290753,1.746181,1.29337,0,?,?,0,0,0
2337,'2024/05/30 14:54:41:242',16,0,0,7.984068,4.906712,3.479552,3.203608,3.255279,2.583741,1.613783,0.871257,2.677277,1.518134,2.454243,3.507665,3.142213,2.923415,5.774886,3.975667,3.735038,3.843792,3.223033,2.814473,1.47559,1.835658,2.337889,0,?,?,0,0,0
2338,'2024/05/30 14:54:41:274',16,0,0,7.556291,4.744257,3.451357,2.134455,1.713962,1.550241,1.558446,1.061262,1.452838,3.094738,2.421954,4.061868,3.992479,4.795381,4.624566,4.792884,2.131185,2.698068,3.416558,2.025295,2.388394,1.889362,1.53635,0,?,?,0,0,0
2339,'2024/05/30 14:54:41:309',16,0,0,15.141549,8.234011,2.027164,1.418567,1.358556,2.03064,1.477155,2.291938,2.878905,1.899425,2.506296,3.670797,1.628897,3.253113,6.099226,5.108789,5.732453,3.2016,2.335405,2.132668,1.543294,1.571962,1.806639,0,?,?,0,0,0
2340,'2024/05/30 14:54:41:342',16,0,0,9.027077,8.349933,2.235375,1.757406,3.355494,3.120325,1.094167,0.733477,1.922894,1.605105,0.721345,2.379653,2.872941,2.040702,1.73896,3.108548,5.721267,2.341052,2.758059,2.125577,2.200793,1.14483,1.284135,0,?,?,0,0,0
2341,'2024/05/30 14:54:41:375',16,0,0,12.605673,5.181568,1.368554,1.00254,4.112453,3.713391,1.590686,1.137934,1.298247,2.037197,2.127806,2.274983,1.643539,4.122577,4.345835,6.891029,4.66467,3.454879,1.394714,2.376841,2.096712,2.339575,1.479928,0,?,?,0,0,0
2342,'2024/05/30 14:54:41:407',16,0,0,12.995532,7.903788,4.204001,1.714989,2.134045,2.647519,1.308422,1.356471,1.890039,1.395586,1.265,2.813552,2.029292,2.283095,3.411406,2.649957,5.831773,3.083909,1.475658,1.281524,1.618243,1.457166,1.355783,0,?,?,0,0,0
2343,'2024/05/30 14:54:41:441',16,0,0,17.752148,4.276231,2.088192,0.383169,2.581042,3.651879,1.474576,2.093459,1.999143,2.361025,2.589298,2.285107,2.318985,5.439582,3.723287,3.127725,4.924922,3.704398,2.483669,1.902955,1.715962,2.212288,2.665728,0,?,?,0,0,0
2344,'2024/05/30 14:54:41:474',16,0,0,12.456174,6.405934,2.469763,1.169266,0.594868,1.498695,0.795066,0.752664,2.305872,2.010302,1.913926,2.171565,2.088782,7.25603,4.047653,2.914062,4.492121,3.589552,2.425583,2.052746,2.209807,1.731246,1.001189,0,?,?,0,0,0
2345,'2024/05/30 14:54:41:508',16,0,0,13.301558,3.527872,2.270527,1.308843,2.616109,2.615789,1.349157,1.419776,1.319766,1.626239,3.541261,3.018174,3.15119,4.665294,3.534159,4.312871,3.582274,4.198991,3.262187,2.71103,2.340477,1.885581,1.162596,0,?,?,0,0,0
2346,'2024/05/30 14:54:41:542',16,0,0,8.63424,5.409063,1.211924,1.81349,1.027129,1.007044,1.025176,1.53084,2.661842,2.768409,2.111874,3.298723,1.739311,4.343513,4.473329,3.075804,2.939123,2.97047,2.306783,2.178551,2.307582,1.780893,1.407178,0,?,?,0,0,0
2347,'2024/05/30 14:54:41:574',16,0,0,10.31022,21.284853,10.307993,1.241154,2.038868,1.375929,2.543027,2.858939,1.947738,1.576124,1.722136,1.474324,3.526834,5.534557,3.850852,3.623053,3.070005,4.877431,3.885951,2.63825,1.993702,2.260093,2.114003,0,?,?,0,0,0
2348,'2024/05/30 14:54:41:609',16,0,0,19.285624,14.125669,3.069606,2.485735,2.949012,1.046267,2.80201,2.553476,3.640116,3.699492,4.249355,4.428154,2.69669,6.498064,3.65766,4.363519,4.528367,4.279967,2.590505,2.14968,2.076961,2.126882,3.08946,0,?,?,0,0,0
2349,'2024/05/30 14:54:41:641',16,0,0,8.511058,8.092116,4.917028,2.175028,1.164923,1.04333,3.020439,1.611392,1.935841,1.469959,2.581395,3.577559,2.696859,7.42573,2.728656,4.355764,4.190868,3.380858,1.986582,2.867133,2.474689,1.468171,1.393612,0,?,?,0,0,0
2350,'2024/05/30 14:54:41:674',16,0,0,13.492509,13.384603,7.557677,1.624288,0.609668,1.366604,2.934633,1.340534,2.380157,2.411661,1.420927,4.869105,3.798908,3.768069,3.428764,4.328868,4.745233,3.594568,2.404985,2.026517,2.798824,2.406012,1.450758,0,?,?,0,0,0
2351,'2024/05/30 14:54:41:708',16,0,0,7.861918,7.186754,3.013367,2.537699,3.517126,2.182367,0.901704,1.7392,3.641821,3.135817,1.492679,3.473697,4.033684,7.447461,4.507231,4.04218,4.818264,2.494746,1.713272,1.918055,1.673093,2.293955,1.350306,0,?,?,0,0,0
2352,'2024/05/30 14:54:41:741',16,0,0,11.335353,6.921816,1.049825,1.534839,1.460058,2.090133,3.56935,1.310127,2.122088,2.46167,2.223189,2.53739,3.286643,4.923377,3.092999,4.461499,4.248844,2.324582,1.546855,2.428701,2.730854,2.189838,1.742927,0,?,?,0,0,0
2353,'2024/05/30 14:54:41:774',16,0,0,12.876783,6.90414,2.820345,3.288533,3.440035,1.935298,1.224874,1.817173,1.45801,2.295391,3.37722,3.010668,3.72521,7.367484,4.360479,4.017512,3.748998,2.286789,2.133164,2.562779,2.174664,2.142561,1.664272,0,?,?,0,0,0
2354,'2024/05/30 14:54:41:809',16,0,0,17.059452,4.675364,3.936066,4.297607,4.303644,2.136876,1.655971,0.897108,2.004558,1.632469,0.791068,1.73906,4.207864,2.890046,1.832422,2.37703,2.368857,3.437575,2.595327,2.718471,1.810493,1.750307,1.338998,0,?,?,0,0,0
2355,'2024/05/30 14:54:41:841',16,0,0,6.920596,4.877629,3.954535,3.89913,3.690276,2.784506,1.664677,1.089409,2.372623,2.320857,2.785478,3.047745,3.601397,3.628058,3.534601,2.743073,3.668957,3.78014,2.964559,2.317334,1.889765,1.988304,1.623456,0,?,?,0,0,0
2356,'2024/05/30 14:54:41:874',16,0,0,8.28498,3.678993,5.488828,2.570765,1.702123,1.077323,1.684169,1.686571,4.003181,4.906365,2.864571,2.956628,1.728254,4.52987,3.488664,3.929586,4.157862,2.853245,2.3001,1.874848,2.575902,2.064664,1.414292,0,?,?,0,0,0
2357,'2024/05/30 14:54:41:908',16,0,0,5.541889,3.157969,4.998572,4.012174,3.193368,4.146789,1.345081,1.711813,2.149879,2.037844,1.281394,1.902776,2.007879,2.86433,4.100007,4.288659,3.987339,2.130638,3.563476,3.766061,2.693972,2.388893,2.242728,0,?,?,0,0,0
2358,'2024/05/30 14:54:41:942',16,0,0,13.093993,6.333282,7.821152,4.783787,2.572944,1.64928,0.868999,1.339258,2.518197,2.417709,0.976229,1.752539,3.740943,2.340858,2.216692,3.448487,4.723269,3.13509,2.616813,3.459107,3.149555,2.057863,1.494798,0,?,?,0,0,0
2359,'2024/05/30 14:54:41:974',16,0,0,4.792349,4.688182,2.152959,3.34131,4.742514,2.392844,1.943694,1.530297,1.903775,2.072687,2.444527,2.84366,2.233999,2.868142,3.07758,3.590496,4.682707,3.605887,2.533832,1.838445,2.053081,1.974743,1.292312,0,?,?,0,0,0
2360,'2024/05/30 14:54:42:009',16,0,0,6.920346,3.659603,4.523118,2.787634,1.319932,2.337267,0.727208,0.867198,1.680922,2.005419,2.004501,2.659548,2.437532,2.963498,5.219991,4.670979,5.594283,4.000806,2.377176,2.284819,2.113285,1.915875,1.617845,0,?,?,0,0,0
2361,'2024/05/30 14:54:42:042',16,0,0,13.71936,2.209951,2.154534,2.704769,2.476522,1.764304,0.948457,1.444657,1.15242,1.065451,3.273125,3.440458,2.662713,1.415301,1.68485,2.049639,2.227137,2.632338,2.919314,1.984204,1.875406,1.566864,1.061013,0,?,?,0,0,0
2362,'2024/05/30 14:54:42:074',16,0,0,13.659931,9.731256,4.020398,3.94989,3.503949,1.209308,1.687211,1.268452,2.227149,3.632928,2.391668,1.455664,2.869155,4.486042,3.002966,3.523268,5.037588,3.310462,2.649813,2.61856,2.105632,1.55644,1.510213,0,?,?,0,0,0
2363,'2024/05/30 14:54:42:109',16,0,0,22.320356,4.108773,1.414947,3.893353,3.532133,2.531318,1.142308,0.666694,2.066689,3.102926,2.673694,3.246817,2.101886,2.50861,2.872744,2.555996,3.03653,3.39506,1.968029,1.682589,2.082291,2.040353,1.870654,0,?,?,0,0,0
2364,'2024/05/30 14:54:42:142',16,0,0,7.304883,4.2296,1.652993,1.307458,1.755922,1.097864,0.854676,0.535904,2.078413,2.989013,2.433378,2.417675,2.470651,3.587586,3.436445,3.848501,4.592741,1.552371,2.260427,1.714015,1.805449,1.412618,1.799912,0,?,?,0,0,0
2365,'2024/05/30 14:54:42:174',16,0,0,13.20612,5.124162,2.37274,2.713136,1.67724,1.666666,1.416254,1.084521,1.53152,2.54726,2.709557,2.976297,2.959949,2.111887,3.908603,2.890226,3.727413,2.220112,2.747504,2.211064,1.381636,1.296605,1.712139,0,?,?,0,0,0
2366,'2024/05/30 14:54:42:208',16,0,0,7.707387,6.283094,1.804289,0.54872,1.868327,1.860891,1.256742,0.946132,0.944869,2.177484,2.318553,3.831463,2.637952,3.864091,4.519721,3.064383,2.657977,2.419391,2.633296,3.014556,2.432933,1.768965,2.195914,0,?,?,0,0,0
